Practice ID,Provider ID,Observation Month,Variable,Value
54,2,2,Encounters,12
54,2,2,RVUs,28.56
54,2,3,Encounters,19
54,2,3,RVUs,38.38
54,2,4,Encounters,19
54,2,4,RVUs,54.23
54,2,5,Encounters,19
54,2,5,RVUs,44.07
54,2,6,Encounters,21
54,2,6,RVUs,48.62
54,3,1,Encounters,10
54,3,1,RVUs,34
54,3,2,Encounters,11
54,3,2,RVUs,24.47
54,3,3,Encounters,9
54,3,3,RVUs,23.06
54,3,4,Encounters,4
54,3,4,RVUs,19.09
54,3,5,Encounters,11
54,3,5,RVUs,31.7
54,3,6,Encounters,10
54,3,6,RVUs,21.71
54,4,1,Encounters,7
54,4,1,RVUs,15.27
54,4,2,Encounters,6
54,4,2,RVUs,11.6
54,4,3,Encounters,5
54,4,3,RVUs,16.69
54,4,4,Encounters,6
54,4,4,RVUs,23.31
54,4,5,Encounters,7
54,4,5,RVUs,16.39
54,4,6,Encounters,13
54,4,6,RVUs,30.5
54,5,1,Encounters,11
54,5,1,RVUs,29.27
54,5,2,Encounters,12
54,5,2,RVUs,27.98
54,5,3,Encounters,8
54,5,3,RVUs,23.26
54,5,4,Encounters,10
54,5,4,RVUs,29.92
54,5,5,Encounters,19
54,5,5,RVUs,61.3
54,5,6,Encounters,27
54,5,6,RVUs,72.11
54,6,1,Encounters,26
54,6,1,RVUs,56.11
54,6,2,Encounters,18
54,6,2,RVUs,44.82
54,6,3,Encounters,38
54,6,3,RVUs,97.86
54,6,4,Encounters,36
54,6,4,RVUs,80.66
54,6,5,Encounters,56
54,6,5,RVUs,149.73
54,6,6,Encounters,69
54,6,6,RVUs,149.39
54,7,1,Encounters,40
54,7,1,RVUs,86.98
54,7,2,Encounters,11
54,7,2,RVUs,33.57
54,7,3,Encounters,17
54,7,3,RVUs,42.71
54,7,4,Encounters,31
54,7,4,RVUs,76.19
54,7,5,Encounters,18
54,7,5,RVUs,42.84
54,7,6,Encounters,28
54,7,6,RVUs,64.14
55,1,1,Encounters,325
55,1,1,RVUs,1165.81
55,1,2,Encounters,289
55,1,2,RVUs,669.45
55,1,3,Encounters,284
55,1,3,RVUs,738.93
55,1,4,Encounters,290
55,1,4,RVUs,860.46
55,1,5,Encounters,138
55,1,5,RVUs,387.82
55,1,6,Encounters,274
55,1,6,RVUs,1068.97
55,2,1,Encounters,189
55,2,1,RVUs,756.26
55,2,2,Encounters,122
55,2,2,RVUs,467.44
55,2,3,Encounters,183
55,2,3,RVUs,520.6
55,2,4,Encounters,152
55,2,4,RVUs,522.94
55,2,5,Encounters,162
55,2,5,RVUs,572.14
55,2,6,Encounters,148
55,2,6,RVUs,617.99
55,3,1,Encounters,163
55,3,1,RVUs,383.97
55,3,2,Encounters,167
55,3,2,RVUs,676.81
55,3,3,Encounters,167
55,3,3,RVUs,407.44
55,3,4,Encounters,169
55,3,4,RVUs,376.5
55,3,5,Encounters,221
55,3,5,RVUs,603.27
55,3,6,Encounters,199
55,3,6,RVUs,831.58
56,1,1,Encounters,58
56,1,1,RVUs,98.86
56,1,2,Encounters,32
56,1,2,RVUs,45.43
56,1,3,Encounters,46
56,1,3,RVUs,118.9
56,1,4,Encounters,54
56,1,4,RVUs,132.7
56,1,5,Encounters,51
56,1,5,RVUs,111.92
56,1,6,Encounters,55
56,1,6,RVUs,133.91
56,2,1,Encounters,57
56,2,1,RVUs,140.75
56,2,2,Encounters,41
56,2,2,RVUs,116.24
56,2,3,Encounters,31
56,2,3,RVUs,46.3
56,2,4,Encounters,38
56,2,4,RVUs,76.92
56,2,5,Encounters,35
56,2,5,RVUs,105.03
56,2,6,Encounters,18
56,2,6,RVUs,47.75
56,3,1,Encounters,33
56,3,1,RVUs,51.65
56,3,2,Encounters,32
56,3,2,RVUs,50.48
56,3,3,Encounters,18
56,3,3,RVUs,39.76
56,3,4,Encounters,31
56,3,4,RVUs,79.42
56,3,5,Encounters,32
56,3,5,RVUs,91.77
56,3,6,Encounters,30
56,3,6,RVUs,69.34
56,4,1,Encounters,55
56,4,1,RVUs,76.4
56,4,2,Encounters,49
56,4,2,RVUs,135.07
56,4,3,Encounters,44
56,4,3,RVUs,74.56
56,4,4,Encounters,56
56,4,4,RVUs,73.36
56,4,5,Encounters,47
56,4,5,RVUs,88.92
56,4,6,Encounters,37
56,4,6,RVUs,63.38
56,5,1,Encounters,24
56,5,1,RVUs,54.62
56,5,2,Encounters,29
56,5,2,RVUs,41.07
56,5,3,Encounters,25
56,5,3,RVUs,64.12
56,5,4,Encounters,17
56,5,4,RVUs,26.73
56,5,5,Encounters,31
56,5,5,RVUs,94.01
56,5,6,Encounters,13
56,5,6,RVUs,15.94
56,6,1,Encounters,73
56,6,1,RVUs,173.68
56,6,2,Encounters,63
56,6,2,RVUs,120.81
56,6,3,Encounters,61
56,6,3,RVUs,96.51
56,6,4,Encounters,89
56,6,4,RVUs,226.54
56,6,5,Encounters,65
56,6,5,RVUs,141.21
56,6,6,Encounters,42
56,6,6,RVUs,94.43
56,7,2,Encounters,0
56,7,2,RVUs,2.68
56,7,3,Encounters,4
56,7,3,RVUs,4.28
56,7,6,Encounters,4
56,7,6,RVUs,1.49
56,8,1,Encounters,2
56,8,1,RVUs,9.15
56,8,2,Encounters,14
56,8,2,RVUs,42.79
56,8,3,Encounters,0
56,8,3,RVUs,7.85
56,8,4,Encounters,2
56,8,4,RVUs,2.52
56,8,5,Encounters,4
56,8,5,RVUs,10.75
56,8,6,Encounters,9
56,8,6,RVUs,17
56,9,1,Encounters,46
56,9,1,RVUs,81.51
56,9,2,Encounters,57
56,9,2,RVUs,111.19
56,9,3,Encounters,45
56,9,3,RVUs,109.44
56,9,4,Encounters,59
56,9,4,RVUs,143.47
56,9,5,Encounters,64
56,9,5,RVUs,145.99
56,9,6,Encounters,40
56,9,6,RVUs,59.07
56,10,1,Encounters,27
56,10,1,RVUs,32.9
56,10,2,Encounters,38
56,10,2,RVUs,99.87
56,10,3,Encounters,42
56,10,3,RVUs,127.53
56,10,4,Encounters,52
56,10,4,RVUs,142.02
56,10,5,Encounters,41
56,10,5,RVUs,67.67
56,10,6,Encounters,32
56,10,6,RVUs,57.73
56,11,1,Encounters,21
56,11,1,RVUs,45.34
56,11,2,Encounters,8
56,11,2,RVUs,23.55
56,11,3,Encounters,24
56,11,3,RVUs,49.63
56,11,4,Encounters,25
56,11,4,RVUs,61.58
56,11,5,Encounters,21
56,11,5,RVUs,44.83
56,11,6,Encounters,9
56,11,6,RVUs,9.89
56,12,1,Encounters,22
56,12,1,RVUs,33.72
56,12,2,Encounters,20
56,12,2,RVUs,46.92
56,12,3,Encounters,25
56,12,3,RVUs,47.12
56,12,4,Encounters,26
56,12,4,RVUs,58.64
56,12,5,Encounters,21
56,12,5,RVUs,49.69
56,12,6,Encounters,23
56,12,6,RVUs,59.6
56,13,1,Encounters,36
56,13,1,RVUs,88.04
56,14,1,Encounters,109
56,14,1,RVUs,211.36
56,14,2,Encounters,142
56,14,2,RVUs,278.24
56,14,3,Encounters,175
56,14,3,RVUs,342.15
56,14,4,Encounters,128
56,14,4,RVUs,347.58
56,14,5,Encounters,138
56,14,5,RVUs,341.55
56,14,6,Encounters,82
56,14,6,RVUs,130.52
56,15,1,Encounters,68
56,15,1,RVUs,109.99
56,15,2,Encounters,42
56,15,2,RVUs,86.79
56,15,3,Encounters,67
56,15,3,RVUs,111.35
56,15,4,Encounters,50
56,15,4,RVUs,68.95
56,15,5,Encounters,27
56,15,5,RVUs,59.23
56,15,6,Encounters,31
56,15,6,RVUs,75.93
56,16,1,Encounters,1084
56,16,1,RVUs,2135.83
56,16,2,Encounters,1228
56,16,2,RVUs,2688.26
56,16,3,Encounters,1176
56,16,3,RVUs,2454.65
56,16,4,Encounters,876
56,16,4,RVUs,2063.9
56,16,5,Encounters,1069
56,16,5,RVUs,2415.13
56,16,6,Encounters,994
56,16,6,RVUs,1352.68
56,17,1,Encounters,198
56,17,1,RVUs,768.49
56,17,2,Encounters,191
56,17,2,RVUs,740.95
56,17,3,Encounters,204
56,17,3,RVUs,807.78
56,17,4,Encounters,186
56,17,4,RVUs,783.22
56,17,5,Encounters,210
56,17,5,RVUs,532.53
56,17,6,Encounters,164
56,17,6,RVUs,508.15
56,18,1,Encounters,135
56,18,1,RVUs,282.99
56,18,2,Encounters,141
56,18,2,RVUs,447.69
56,18,3,Encounters,199
56,18,3,RVUs,824.13
56,18,4,Encounters,186
56,18,4,RVUs,620.65
56,18,5,Encounters,193
56,18,5,RVUs,616.48
56,18,6,Encounters,197
56,18,6,RVUs,444.94
56,19,1,Encounters,276
56,19,1,RVUs,807.34
56,19,2,Encounters,245
56,19,2,RVUs,675.5
56,19,3,Encounters,293
56,19,3,RVUs,518.97
56,19,4,Encounters,279
56,19,4,RVUs,652.05
56,19,5,Encounters,164
56,19,5,RVUs,354.46
56,19,6,Encounters,294
56,19,6,RVUs,715.62
56,20,1,Encounters,280
56,20,1,RVUs,633.02
56,20,2,Encounters,157
56,20,2,RVUs,429.98
56,20,3,Encounters,183
56,20,3,RVUs,302.72
56,20,4,Encounters,254
56,20,4,RVUs,693.63
56,20,5,Encounters,228
56,20,5,RVUs,294.71
56,20,6,Encounters,230
56,20,6,RVUs,380.1
56,21,1,Encounters,104
56,21,1,RVUs,292.06
56,21,2,Encounters,61
56,21,2,RVUs,168.25
56,21,3,Encounters,56
56,21,3,RVUs,100.95
56,21,4,Encounters,47
56,21,4,RVUs,119.94
56,21,5,Encounters,29
56,21,5,RVUs,80.85
56,21,6,Encounters,63
56,21,6,RVUs,88.76
56,22,1,Encounters,31
56,22,1,RVUs,246.94
56,22,2,Encounters,36
56,22,2,RVUs,161.23
56,22,3,Encounters,30
56,22,3,RVUs,179.23
56,22,4,Encounters,45
56,22,4,RVUs,277.79
56,22,5,Encounters,14
56,22,5,RVUs,110.17
56,22,6,Encounters,39
56,22,6,RVUs,198.5
56,23,1,Encounters,206
56,23,1,RVUs,481.24
56,23,2,Encounters,174
56,23,2,RVUs,369.83
56,23,3,Encounters,97
56,23,3,RVUs,209.07
56,23,4,Encounters,202
56,23,4,RVUs,535.64
56,23,5,Encounters,185
56,23,5,RVUs,435.71
56,23,6,Encounters,147
56,23,6,RVUs,327.5
56,24,1,Encounters,249
56,24,1,RVUs,714.37
56,24,2,Encounters,169
56,24,2,RVUs,418.97
56,24,3,Encounters,173
56,24,3,RVUs,435.65
56,24,4,Encounters,187
56,24,4,RVUs,444.49
56,24,5,Encounters,139
56,24,5,RVUs,340.28
56,24,6,Encounters,163
56,24,6,RVUs,374.21
56,25,1,Encounters,410
56,25,1,RVUs,1078.53
56,25,2,Encounters,406
56,25,2,RVUs,945.94
56,25,3,Encounters,377
56,25,3,RVUs,949.05
56,25,4,Encounters,353
56,25,4,RVUs,691.32
56,25,5,Encounters,446
56,25,5,RVUs,617.76
56,25,6,Encounters,322
56,25,6,RVUs,439.77
56,26,1,Encounters,607
56,26,1,RVUs,1017.96
56,26,2,Encounters,504
56,26,2,RVUs,663.69
56,26,3,Encounters,636
56,26,3,RVUs,997.43
56,26,4,Encounters,568
56,26,4,RVUs,965.03
56,26,5,Encounters,650
56,26,5,RVUs,1016.14
56,26,6,Encounters,635
56,26,6,RVUs,1781.04
56,27,1,Encounters,439
56,27,1,RVUs,926.13
56,27,2,Encounters,416
56,27,2,RVUs,863.15
56,27,3,Encounters,460
56,27,3,RVUs,632.22
56,27,4,Encounters,394
56,27,4,RVUs,794.34
56,27,5,Encounters,463
56,27,5,RVUs,898.78
56,27,6,Encounters,356
56,27,6,RVUs,683.49
56,28,1,Encounters,218
56,28,1,RVUs,488.75
56,28,2,Encounters,202
56,28,2,RVUs,407.24
56,28,3,Encounters,190
56,28,3,RVUs,425.94
56,28,4,Encounters,222
56,28,4,RVUs,521.93
56,28,5,Encounters,221
56,28,5,RVUs,475.62
56,28,6,Encounters,220
56,28,6,RVUs,537.11
56,29,1,Encounters,162
56,29,1,RVUs,289.71
56,29,2,Encounters,162
56,29,2,RVUs,408.82
56,29,3,Encounters,138
56,29,3,RVUs,318.01
56,29,4,Encounters,114
56,29,4,RVUs,214.87
56,29,5,Encounters,175
56,29,5,RVUs,339.44
56,29,6,Encounters,69
56,29,6,RVUs,156.21
56,30,1,Encounters,223
56,30,1,RVUs,339.14
56,30,2,Encounters,253
56,30,2,RVUs,690.61
56,30,3,Encounters,162
56,30,3,RVUs,368.92
56,31,1,Encounters,561
56,31,1,RVUs,1298.56
56,31,2,Encounters,519
56,31,2,RVUs,802.47
56,31,3,Encounters,399
56,31,3,RVUs,602.68
56,32,1,Encounters,379
56,32,1,RVUs,562.17
56,32,2,Encounters,336
56,32,2,RVUs,529.54
56,32,3,Encounters,247
56,32,3,RVUs,568.98
56,33,1,Encounters,689
56,33,1,RVUs,1382.62
56,33,2,Encounters,743
56,33,2,RVUs,1022.31
56,33,3,Encounters,765
56,33,3,RVUs,1255.48
56,33,4,Encounters,765
56,33,4,RVUs,1375.67
56,33,5,Encounters,627
56,33,5,RVUs,1631.73
56,33,6,Encounters,690
56,33,6,RVUs,1731.81
56,34,1,Encounters,311
56,34,1,RVUs,408.65
56,34,2,Encounters,260
56,34,2,RVUs,428.46
56,34,3,Encounters,329
56,34,3,RVUs,566.52
56,34,4,Encounters,297
56,34,4,RVUs,734.56
56,34,5,Encounters,287
56,34,5,RVUs,526.19
56,34,6,Encounters,252
56,34,6,RVUs,662.57
56,35,1,Encounters,367
56,35,1,RVUs,954.19
56,35,2,Encounters,375
56,35,2,RVUs,498.03
56,35,3,Encounters,419
56,35,3,RVUs,1214.79
56,35,4,Encounters,373
56,35,4,RVUs,706.1
56,35,5,Encounters,336
56,35,5,RVUs,708.33
56,35,6,Encounters,280
56,35,6,RVUs,736.25
56,36,1,Encounters,338
56,36,1,RVUs,1339.35
56,36,2,Encounters,284
56,36,2,RVUs,847.05
56,36,3,Encounters,317
56,36,3,RVUs,1051.22
56,36,4,Encounters,398
56,36,4,RVUs,1398.56
56,36,5,Encounters,376
56,36,5,RVUs,1465.32
56,36,6,Encounters,269
56,36,6,RVUs,1074.08
56,37,1,Encounters,17
56,37,1,RVUs,76.62
56,37,2,Encounters,18
56,37,2,RVUs,87.22
56,37,3,Encounters,30
56,37,3,RVUs,157.02
56,37,4,Encounters,22
56,37,4,RVUs,134.44
56,37,5,Encounters,9
56,37,5,RVUs,53.11
56,37,6,Encounters,14
56,37,6,RVUs,87.66
56,38,1,Encounters,472
56,38,1,RVUs,1021.04
56,38,2,Encounters,429
56,38,2,RVUs,659.78
56,38,3,Encounters,387
56,38,3,RVUs,1080.38
56,38,4,Encounters,279
56,38,4,RVUs,463.94
56,38,5,Encounters,384
56,38,5,RVUs,846.2
56,38,6,Encounters,436
56,38,6,RVUs,609.39
56,39,1,Encounters,141
56,39,1,RVUs,971.23
56,39,2,Encounters,136
56,39,2,RVUs,578.74
56,39,3,Encounters,141
56,39,3,RVUs,1041.41
56,39,4,Encounters,128
56,39,4,RVUs,782.85
56,39,5,Encounters,101
56,39,5,RVUs,566.58
56,39,6,Encounters,75
56,39,6,RVUs,539.99
56,40,1,Encounters,140
56,40,1,RVUs,421.31
56,40,2,Encounters,135
56,40,2,RVUs,330.7
56,40,3,Encounters,143
56,40,3,RVUs,372.71
56,40,4,Encounters,114
56,40,4,RVUs,321.05
56,40,5,Encounters,117
56,40,5,RVUs,279.82
56,40,6,Encounters,79
56,40,6,RVUs,284.45
56,41,1,Encounters,160
56,41,1,RVUs,674.78
56,41,2,Encounters,121
56,41,2,RVUs,461.63
56,41,3,Encounters,129
56,41,3,RVUs,382.45
56,41,4,Encounters,86
56,41,4,RVUs,237.26
56,41,5,Encounters,102
56,41,5,RVUs,391
56,41,6,Encounters,37
56,41,6,RVUs,101.19
56,42,1,Encounters,48
56,42,1,RVUs,349.14
56,42,2,Encounters,65
56,42,2,RVUs,361.58
56,42,3,Encounters,81
56,42,3,RVUs,359.81
56,42,4,Encounters,57
56,42,4,RVUs,261.04
56,42,5,Encounters,60
56,42,5,RVUs,303.03
56,42,6,Encounters,77
56,42,6,RVUs,483.27
56,43,1,Encounters,273
56,43,1,RVUs,766.4
56,43,2,Encounters,225
56,43,2,RVUs,456.6
56,43,3,Encounters,248
56,43,3,RVUs,562.38
56,43,4,Encounters,247
56,43,4,RVUs,511.65
56,43,5,Encounters,184
56,43,5,RVUs,420.78
56,43,6,Encounters,218
56,43,6,RVUs,351.71
56,44,3,Encounters,8
56,44,3,RVUs,15.2
56,44,4,Encounters,17
56,44,4,RVUs,25.71
56,44,5,Encounters,23
56,44,5,RVUs,53.16
56,44,6,Encounters,29
56,44,6,RVUs,70.34
56,45,1,Encounters,276
56,45,1,RVUs,1057.23
56,45,2,Encounters,269
56,45,2,RVUs,987.25
56,45,3,Encounters,296
56,45,3,RVUs,770.14
56,45,4,Encounters,249
56,45,4,RVUs,846.88
56,45,5,Encounters,317
56,45,5,RVUs,703.63
56,45,6,Encounters,350
56,45,6,RVUs,1412.8
56,46,1,Encounters,405
56,46,1,RVUs,1044.96
56,46,2,Encounters,315
56,46,2,RVUs,601.2
56,46,3,Encounters,315
56,46,3,RVUs,550.95
56,46,4,Encounters,264
56,46,4,RVUs,715.15
56,46,5,Encounters,280
56,46,5,RVUs,774.74
56,46,6,Encounters,293
56,46,6,RVUs,384.5
56,47,1,Encounters,147
56,47,1,RVUs,701.65
56,47,2,Encounters,116
56,47,2,RVUs,551.81
56,47,3,Encounters,144
56,47,3,RVUs,621.71
56,47,4,Encounters,172
56,47,4,RVUs,1110.95
56,47,5,Encounters,127
56,47,5,RVUs,586.38
56,47,6,Encounters,145
56,47,6,RVUs,982.03
56,48,1,Encounters,238
56,48,1,RVUs,580.53
56,48,2,Encounters,268
56,48,2,RVUs,593.35
56,48,3,Encounters,252
56,48,3,RVUs,555.37
56,48,4,Encounters,257
56,48,4,RVUs,615.22
56,48,5,Encounters,244
56,48,5,RVUs,697.86
56,48,6,Encounters,205
56,48,6,RVUs,533.22
56,49,1,Encounters,134
56,49,1,RVUs,380.66
56,49,2,Encounters,146
56,49,2,RVUs,397.69
56,49,3,Encounters,164
56,49,3,RVUs,289.08
56,49,4,Encounters,136
56,49,4,RVUs,199.39
56,49,5,Encounters,110
56,49,5,RVUs,225.59
56,49,6,Encounters,156
56,49,6,RVUs,380.84
56,50,1,Encounters,219
56,50,1,RVUs,292.63
56,50,2,Encounters,275
56,50,2,RVUs,633.82
56,50,3,Encounters,270
56,50,3,RVUs,785.69
56,50,4,Encounters,280
56,50,4,RVUs,617.34
56,50,5,Encounters,250
56,50,5,RVUs,538.51
56,50,6,Encounters,193
56,50,6,RVUs,473.59
56,51,1,Encounters,214
56,51,1,RVUs,847.34
56,51,2,Encounters,180
56,51,2,RVUs,696.68
56,51,3,Encounters,147
56,51,3,RVUs,483.98
56,51,4,Encounters,143
56,51,4,RVUs,479.5
56,51,5,Encounters,117
56,51,5,RVUs,291.81
56,51,6,Encounters,95
56,51,6,RVUs,213.45
56,52,1,Encounters,63
56,52,1,RVUs,147.37
56,52,2,Encounters,82
56,52,2,RVUs,186.8
56,52,3,Encounters,28
56,52,3,RVUs,68.97
56,52,4,Encounters,56
56,52,4,RVUs,158.71
56,52,5,Encounters,70
56,52,5,RVUs,123.53
56,52,6,Encounters,48
56,52,6,RVUs,91.33
56,53,1,Encounters,135
56,53,1,RVUs,226.97
56,53,2,Encounters,37
56,53,2,RVUs,94.83
56,53,3,Encounters,113
56,53,3,RVUs,269.43
56,53,4,Encounters,42
56,53,4,RVUs,76.77
56,53,5,Encounters,37
56,53,5,RVUs,80.05
56,53,6,Encounters,50
56,53,6,RVUs,80.19
56,54,1,Encounters,116
56,54,1,RVUs,317.89
56,54,2,Encounters,28
56,54,2,RVUs,57.94
56,54,3,Encounters,90
56,54,3,RVUs,141.18
56,54,4,Encounters,86
56,54,4,RVUs,188.24
56,54,5,Encounters,44
56,54,5,RVUs,126.06
56,55,1,Encounters,98
56,55,1,RVUs,237.85
56,55,2,Encounters,54
56,55,2,RVUs,103.74
56,55,3,Encounters,96
56,55,3,RVUs,156.95
56,55,4,Encounters,29
56,55,4,RVUs,63.96
56,55,5,Encounters,41
56,55,5,RVUs,64.46
56,55,6,Encounters,18
56,55,6,RVUs,44.21
56,56,1,Encounters,28
56,56,1,RVUs,35.41
56,56,2,Encounters,89
56,56,2,RVUs,184.95
56,56,3,Encounters,101
56,56,3,RVUs,275.67
56,56,4,Encounters,89
56,56,4,RVUs,220.94
56,56,5,Encounters,20
56,56,5,RVUs,29.33
56,56,6,Encounters,1
56,56,6,RVUs,2.86
56,57,1,Encounters,30
56,57,1,RVUs,70.69
56,57,2,Encounters,70
56,57,2,RVUs,137.24
56,57,3,Encounters,110
56,57,3,RVUs,306.45
56,57,4,Encounters,37
56,57,4,RVUs,67.27
56,57,5,Encounters,85
56,57,5,RVUs,232.81
56,57,6,Encounters,67
56,57,6,RVUs,155.94
56,58,1,Encounters,115
56,58,1,RVUs,323.33
56,58,2,Encounters,110
56,58,2,RVUs,274.09
56,58,3,Encounters,121
56,58,3,RVUs,294.79
56,58,4,Encounters,108
56,58,4,RVUs,175.57
56,58,5,Encounters,30
56,58,5,RVUs,77.83
56,58,6,Encounters,26
56,58,6,RVUs,76.78
56,59,1,Encounters,33
56,59,1,RVUs,78.26
56,59,2,Encounters,120
56,59,2,RVUs,168.19
56,59,3,Encounters,40
56,59,3,RVUs,118.65
56,59,4,Encounters,89
56,59,4,RVUs,205.08
56,59,5,Encounters,64
56,59,5,RVUs,91.7
56,59,6,Encounters,20
56,59,6,RVUs,27.78
56,60,1,Encounters,127
56,60,1,RVUs,274.87
56,60,2,Encounters,113
56,60,2,RVUs,195.8
56,60,3,Encounters,22
56,60,3,RVUs,34.2
56,60,4,Encounters,38
56,60,4,RVUs,56.16
56,60,5,Encounters,79
56,60,5,RVUs,184.62
56,60,6,Encounters,26
56,60,6,RVUs,46.01
56,61,1,Encounters,82
56,61,1,RVUs,156.3
56,61,2,Encounters,35
56,61,2,RVUs,54.13
56,61,3,Encounters,101
56,61,3,RVUs,251.88
56,61,4,Encounters,47
56,61,4,RVUs,132.65
56,61,5,Encounters,72
56,61,5,RVUs,109.8
56,61,6,Encounters,23
56,61,6,RVUs,61.08
56,62,1,Encounters,35
56,62,1,RVUs,80.81
56,62,2,Encounters,61
56,62,2,RVUs,158.81
56,62,3,Encounters,88
56,62,3,RVUs,148.64
56,62,4,Encounters,55
56,62,4,RVUs,115.85
56,62,5,Encounters,14
56,62,5,RVUs,14.62
56,62,6,Encounters,20
56,62,6,RVUs,34.64
56,63,1,Encounters,161
56,63,1,RVUs,450.79
56,63,2,Encounters,158
56,63,2,RVUs,420.64
56,63,3,Encounters,178
56,63,3,RVUs,474.66
56,63,4,Encounters,132
56,63,4,RVUs,312.42
56,63,5,Encounters,141
56,63,5,RVUs,315.83
56,63,6,Encounters,126
56,63,6,RVUs,275.26
56,64,1,Encounters,29
56,64,1,RVUs,61.04
56,64,2,Encounters,26
56,64,2,RVUs,65.2
56,64,3,Encounters,41
56,64,3,RVUs,95.69
56,64,4,Encounters,27
56,64,4,RVUs,62.09
56,64,5,Encounters,18
56,64,5,RVUs,48.2
56,64,6,Encounters,45
56,64,6,RVUs,123.04
56,65,1,Encounters,107
56,65,1,RVUs,283.71
56,65,2,Encounters,126
56,65,2,RVUs,292.77
56,65,3,Encounters,126
56,65,3,RVUs,309.09
56,65,4,Encounters,118
56,65,4,RVUs,342.87
56,65,5,Encounters,97
56,65,5,RVUs,273.17
56,65,6,Encounters,163
56,65,6,RVUs,383.25
56,66,1,Encounters,60
56,66,1,RVUs,132.86
56,67,1,Encounters,4
56,67,1,RVUs,17.25
56,67,4,Encounters,3
56,67,4,RVUs,2.6
56,67,6,Encounters,12
56,67,6,RVUs,23.65
56,68,1,Encounters,28
56,68,1,RVUs,190.36
56,68,2,Encounters,50
56,68,2,RVUs,217.88
56,68,3,Encounters,46
56,68,3,RVUs,303.57
56,68,4,Encounters,50
56,68,4,RVUs,333.19
56,68,5,Encounters,57
56,68,5,RVUs,374.68
56,68,6,Encounters,41
56,68,6,RVUs,263.82
56,69,1,Encounters,44
56,69,1,RVUs,103.01
56,69,2,Encounters,35
56,69,2,RVUs,63.52
56,69,3,Encounters,35
56,69,3,RVUs,96.84
56,69,4,Encounters,25
56,69,4,RVUs,74.79
56,69,5,Encounters,37
56,69,5,RVUs,74.02
56,70,1,Encounters,354
56,70,1,RVUs,632.96
56,70,2,Encounters,231
56,70,2,RVUs,578.3
56,70,3,Encounters,297
56,70,3,RVUs,633.5
56,70,4,Encounters,238
56,70,4,RVUs,524.15
56,70,5,Encounters,238
56,70,5,RVUs,362.08
56,70,6,Encounters,222
56,70,6,RVUs,420.91
56,71,1,Encounters,465
56,71,1,RVUs,1057.46
56,71,2,Encounters,346
56,71,2,RVUs,551.12
56,71,3,Encounters,345
56,71,3,RVUs,500.44
56,71,4,Encounters,336
56,71,4,RVUs,504.85
56,71,5,Encounters,325
56,71,5,RVUs,834.82
56,71,6,Encounters,360
56,71,6,RVUs,566.84
56,72,1,Encounters,260
56,72,1,RVUs,1067.33
56,72,2,Encounters,210
56,72,2,RVUs,450.52
56,72,3,Encounters,271
56,72,3,RVUs,628.4
56,72,4,Encounters,193
56,72,4,RVUs,718.63
56,72,5,Encounters,218
56,72,5,RVUs,696.71
56,72,6,Encounters,147
56,72,6,RVUs,480.66
56,73,1,Encounters,264
56,73,1,RVUs,798.65
56,73,2,Encounters,205
56,73,2,RVUs,593.86
56,73,3,Encounters,230
56,73,3,RVUs,916.13
56,73,4,Encounters,233
56,73,4,RVUs,929.74
56,73,5,Encounters,158
56,73,5,RVUs,508.04
56,73,6,Encounters,193
56,73,6,RVUs,752.44
56,74,1,Encounters,323
56,74,1,RVUs,897.95
56,74,2,Encounters,228
56,74,2,RVUs,449.57
56,74,3,Encounters,355
56,74,3,RVUs,837.59
56,74,4,Encounters,341
56,74,4,RVUs,538.89
56,74,5,Encounters,290
56,74,5,RVUs,735.48
56,74,6,Encounters,242
56,74,6,RVUs,430.16
56,75,1,Encounters,307
56,75,1,RVUs,803.05
56,75,2,Encounters,301
56,75,2,RVUs,470.99
56,75,3,Encounters,307
56,75,3,RVUs,640.72
56,75,4,Encounters,324
56,75,4,RVUs,559.81
56,75,5,Encounters,300
56,75,5,RVUs,846.89
56,75,6,Encounters,293
56,75,6,RVUs,654.12
56,76,1,Encounters,3
56,76,1,RVUs,1.51
56,77,1,Encounters,195
56,77,1,RVUs,263.66
56,78,1,Encounters,18
56,78,1,RVUs,56.16
56,78,2,Encounters,16
56,78,2,RVUs,25.85
56,78,3,Encounters,2
56,78,3,RVUs,1.91
56,78,5,Encounters,16
56,78,5,RVUs,22.33
56,79,1,Encounters,6
56,79,1,RVUs,7.3
56,79,2,Encounters,38
56,79,2,RVUs,62.42
56,79,3,Encounters,67
56,79,3,RVUs,128.26
56,79,4,Encounters,54
56,79,4,RVUs,131.79
56,79,5,Encounters,31
56,79,5,RVUs,74.21
56,80,1,Encounters,13
56,80,1,RVUs,16.35
56,80,2,Encounters,2
56,80,2,RVUs,6.99
56,80,3,Encounters,0
56,80,3,RVUs,3.83
56,80,4,Encounters,8
56,80,4,RVUs,23.46
56,80,5,Encounters,1
56,80,5,RVUs,1.78
56,81,1,Encounters,186
56,81,1,RVUs,502.66
56,81,2,Encounters,170
56,81,2,RVUs,292.17
56,81,3,Encounters,133
56,81,3,RVUs,322.66
56,81,4,Encounters,152
56,81,4,RVUs,204.33
56,81,5,Encounters,120
56,81,5,RVUs,192.17
56,81,6,Encounters,132
56,81,6,RVUs,374.84
56,82,1,Encounters,414
56,82,1,RVUs,761.76
56,82,2,Encounters,293
