Practice ID,Provider ID,Observation Month,Variable,Value
34,8,4,Time Postvisit,193.42
34,8,5,Time Intake,3.4
34,8,5,Time Exam,393.89
34,8,5,Time Signoff,73.65
34,8,5,Time Postvisit,228.52
34,8,6,Time Intake,1.7
34,8,6,Time Exam,229.75
34,8,6,Time Signoff,45.67
34,8,6,Time Postvisit,189.77
34,9,1,Time Intake,0
34,9,1,Time Exam,689.18
34,9,1,Time Signoff,1.31
34,9,1,Time Postvisit,620.77
34,9,2,Time Intake,9.87
34,9,2,Time Exam,371.39
34,9,2,Time Signoff,6.86
34,9,2,Time Postvisit,548.03
34,9,3,Time Intake,0
34,9,3,Time Exam,558.37
34,9,3,Time Signoff,0.08
34,9,3,Time Postvisit,1145.84
34,9,4,Time Intake,2.05
34,9,4,Time Exam,1057.3
34,9,4,Time Signoff,8.33
34,9,4,Time Postvisit,677.15
34,9,5,Time Intake,0.68
34,9,5,Time Exam,1234.43
34,9,5,Time Signoff,0.32
34,9,5,Time Postvisit,1130.39
34,9,6,Time Intake,0
34,9,6,Time Exam,1065.4
34,9,6,Time Signoff,0
34,9,6,Time Postvisit,671.88
34,10,1,Time Intake,12.31
34,10,1,Time Exam,447.96
34,10,1,Time Signoff,20.42
34,10,1,Time Postvisit,53.53
34,10,2,Time Intake,5.52
34,10,2,Time Exam,262
34,10,2,Time Signoff,10.28
34,10,2,Time Postvisit,28.32
34,10,3,Time Intake,3.1
34,10,3,Time Exam,390.48
34,10,3,Time Signoff,27.12
34,10,3,Time Postvisit,43.53
34,10,4,Time Intake,1.26
34,10,4,Time Exam,393.8
34,10,4,Time Signoff,22.22
34,10,4,Time Postvisit,38.01
34,10,5,Time Intake,9.33
34,10,5,Time Exam,415.8
34,10,5,Time Signoff,17.42
34,10,5,Time Postvisit,55.49
34,10,6,Time Intake,13.97
34,10,6,Time Exam,693.52
34,10,6,Time Signoff,31.42
34,10,6,Time Postvisit,69.74
34,11,1,Time Intake,0.4
34,11,1,Time Exam,486.86
34,11,1,Time Signoff,793.93
34,11,1,Time Postvisit,202.85
34,11,2,Time Intake,0.43
34,11,2,Time Exam,585.1
34,11,2,Time Signoff,731.64
34,11,2,Time Postvisit,27.85
34,11,3,Time Intake,0
34,11,3,Time Exam,519.75
34,11,3,Time Signoff,686.31
34,11,3,Time Postvisit,27.62
34,11,4,Time Intake,0
34,11,4,Time Exam,657.93
34,11,4,Time Signoff,883.72
34,11,4,Time Postvisit,72.14
34,11,5,Time Intake,0
34,11,5,Time Exam,534.28
34,11,5,Time Signoff,725.77
34,11,5,Time Postvisit,65.94
34,11,6,Time Intake,0
34,11,6,Time Exam,592.65
34,11,6,Time Signoff,838.72
34,11,6,Time Postvisit,84.39
34,12,1,Time Intake,0
34,12,1,Time Exam,683.86
34,12,1,Time Signoff,4.08
34,12,1,Time Postvisit,160.96
34,12,2,Time Intake,0.87
34,12,2,Time Exam,833.18
34,12,2,Time Signoff,9.02
34,12,2,Time Postvisit,277.12
34,12,3,Time Intake,0.35
34,12,3,Time Exam,594.54
34,12,3,Time Signoff,2.31
34,12,3,Time Postvisit,200.16
34,12,4,Time Intake,0
34,12,4,Time Exam,828.09
34,12,4,Time Signoff,25.04
34,12,4,Time Postvisit,269.45
34,12,5,Time Intake,0
34,12,5,Time Exam,595.23
34,12,5,Time Signoff,6.58
34,12,5,Time Postvisit,210.28
34,12,6,Time Intake,2.79
34,12,6,Time Exam,876.62
34,12,6,Time Signoff,16.55
34,12,6,Time Postvisit,297.78
34,13,1,Time Intake,13.22
34,13,1,Time Exam,1507.96
34,13,1,Time Signoff,92.89
34,13,1,Time Postvisit,143.53
34,13,2,Time Intake,11.94
34,13,2,Time Exam,1284.92
34,13,2,Time Signoff,77.28
34,13,2,Time Postvisit,152.07
34,13,3,Time Intake,26.9
34,13,3,Time Exam,1277.19
34,13,3,Time Signoff,70.89
34,13,3,Time Postvisit,136.02
34,13,4,Time Intake,6.93
34,13,4,Time Exam,1610.4
34,13,4,Time Signoff,73.27
34,13,4,Time Postvisit,140.63
34,13,5,Time Intake,0
34,13,5,Time Exam,1012.94
34,13,5,Time Signoff,56.36
34,13,5,Time Postvisit,151.22
34,13,6,Time Intake,0
34,13,6,Time Exam,1257.79
34,13,6,Time Signoff,54.2
34,13,6,Time Postvisit,132.27
34,14,1,Time Intake,0
34,14,1,Time Exam,1441.72
34,14,1,Time Signoff,0
34,14,1,Time Postvisit,346.21
34,14,2,Time Intake,22.09
34,14,2,Time Exam,1205.99
34,14,2,Time Signoff,0
34,14,2,Time Postvisit,523
34,14,3,Time Intake,27.4
34,14,3,Time Exam,1416.71
34,14,3,Time Signoff,0.54
34,14,3,Time Postvisit,278.94
34,14,4,Time Intake,16.49
34,14,4,Time Exam,1391.61
34,14,4,Time Signoff,0.55
34,14,4,Time Postvisit,359.67
34,14,5,Time Intake,0.4
34,14,5,Time Exam,1364.43
34,14,5,Time Signoff,0.76
34,14,5,Time Postvisit,300.18
34,14,6,Time Intake,5.94
34,14,6,Time Exam,1279.7
34,14,6,Time Signoff,1.9
34,14,6,Time Postvisit,293.43
34,15,1,Time Intake,0
34,15,1,Time Exam,34.56
34,15,1,Time Signoff,0.1
34,15,1,Time Postvisit,55.8
34,15,2,Time Intake,0
34,15,2,Time Exam,17.97
34,15,2,Time Signoff,0
34,15,2,Time Postvisit,10.42
34,15,3,Time Intake,0
34,15,3,Time Exam,49.33
34,15,3,Time Signoff,1.32
34,15,3,Time Postvisit,73.16
34,15,4,Time Intake,0
34,15,4,Time Exam,78.67
34,15,4,Time Signoff,0.47
34,15,4,Time Postvisit,40.36
34,15,5,Time Intake,0
34,15,5,Time Exam,97.21
34,15,5,Time Signoff,0
34,15,5,Time Postvisit,101.63
34,15,6,Time Intake,0
34,15,6,Time Exam,178.92
34,15,6,Time Signoff,2.77
34,15,6,Time Postvisit,68.77
34,16,1,Time Intake,5.41
34,16,1,Time Exam,548.63
34,16,1,Time Signoff,18.17
34,16,1,Time Postvisit,420.83
34,16,2,Time Intake,15.94
34,16,2,Time Exam,608.48
34,16,2,Time Signoff,28.35
34,16,2,Time Postvisit,468.25
34,16,3,Time Intake,12.04
34,16,3,Time Exam,625.24
34,16,3,Time Signoff,22.13
34,16,3,Time Postvisit,467.07
34,16,4,Time Intake,5.06
34,16,4,Time Exam,717.99
34,16,4,Time Signoff,25.19
34,16,4,Time Postvisit,582.87
34,16,5,Time Intake,5.6
34,16,5,Time Exam,694.99
34,16,5,Time Signoff,10.98
34,16,5,Time Postvisit,610
34,16,6,Time Intake,14.49
34,16,6,Time Exam,609.04
34,16,6,Time Signoff,19.52
34,16,6,Time Postvisit,471.69
34,17,1,Time Intake,3.1
34,17,1,Time Exam,713.67
34,17,1,Time Signoff,162.4
34,17,1,Time Postvisit,71.88
34,17,2,Time Intake,3.46
34,17,2,Time Exam,676.19
34,17,2,Time Signoff,147.28
34,17,2,Time Postvisit,58.45
34,17,3,Time Intake,2.67
34,17,3,Time Exam,847.16
34,17,3,Time Signoff,143.27
34,17,3,Time Postvisit,54
34,17,4,Time Intake,23.47
34,17,4,Time Exam,811.7
34,17,4,Time Signoff,170.64
34,17,4,Time Postvisit,60.29
34,17,5,Time Intake,0
34,17,5,Time Exam,785.11
34,17,5,Time Signoff,182.51
34,17,5,Time Postvisit,52.9
34,17,6,Time Intake,0
34,17,6,Time Exam,758.69
34,17,6,Time Signoff,150.49
34,17,6,Time Postvisit,178.58
34,18,1,Time Intake,4.7
34,18,1,Time Exam,326.66
34,18,1,Time Signoff,1424.81
34,18,1,Time Postvisit,320.94
34,18,2,Time Intake,1.35
34,18,2,Time Exam,1093.09
34,18,2,Time Signoff,439.12
34,18,2,Time Postvisit,192.73
34,18,3,Time Intake,10.43
34,18,3,Time Exam,1414.59
34,18,3,Time Signoff,455.95
34,18,3,Time Postvisit,296.63
34,18,4,Time Intake,5.75
34,18,4,Time Exam,204.11
34,18,4,Time Signoff,926.76
34,18,4,Time Postvisit,346.54
34,18,5,Time Intake,14.82
34,18,5,Time Exam,23.82
34,18,5,Time Signoff,1496.23
34,18,5,Time Postvisit,457.52
34,18,6,Time Intake,17.5
34,18,6,Time Exam,64.45
34,18,6,Time Signoff,217.67
34,18,6,Time Postvisit,1945.39
34,19,1,Time Intake,0
34,19,1,Time Exam,1094.79
34,19,1,Time Signoff,11.84
34,19,1,Time Postvisit,367.97
34,19,2,Time Intake,0
34,19,2,Time Exam,515.35
34,19,2,Time Signoff,10.04
34,19,2,Time Postvisit,229.19
34,19,3,Time Intake,0
34,19,3,Time Exam,955.53
34,19,3,Time Signoff,21.03
34,19,3,Time Postvisit,415.93
34,19,4,Time Intake,2.3
34,19,4,Time Exam,632.76
34,19,4,Time Signoff,16.29
34,19,4,Time Postvisit,320.52
34,19,5,Time Intake,0.98
34,19,5,Time Exam,994.8
34,19,5,Time Signoff,10.21
34,19,5,Time Postvisit,569.17
34,19,6,Time Intake,0
34,19,6,Time Exam,1011.73
34,19,6,Time Signoff,17.48
34,19,6,Time Postvisit,373.54
34,20,1,Time Intake,7.19
34,20,1,Time Exam,1724.63
34,20,1,Time Signoff,110.22
34,20,1,Time Postvisit,219.7
34,20,2,Time Intake,0.16
34,20,2,Time Exam,1076.92
34,20,2,Time Signoff,71.94
34,20,2,Time Postvisit,223.76
34,20,3,Time Intake,0.52
34,20,3,Time Exam,1767.2
34,20,3,Time Signoff,111.53
34,20,3,Time Postvisit,451.32
34,20,4,Time Intake,14.98
34,20,4,Time Exam,1598.31
34,20,4,Time Signoff,78.65
34,20,4,Time Postvisit,328.3
34,20,5,Time Intake,3.63
34,20,5,Time Exam,1835.54
34,20,5,Time Signoff,104.45
34,20,5,Time Postvisit,295.69
34,20,6,Time Intake,0.26
34,20,6,Time Exam,931.3
34,20,6,Time Signoff,65.99
34,20,6,Time Postvisit,154.63
34,21,1,Time Intake,5.35
34,21,1,Time Exam,568.81
34,21,1,Time Signoff,16.6
34,21,1,Time Postvisit,499.73
34,21,2,Time Intake,1.36
34,21,2,Time Exam,312.81
34,21,2,Time Signoff,2.35
34,21,2,Time Postvisit,302.5
34,21,3,Time Intake,0.29
34,21,3,Time Exam,537.27
34,21,3,Time Signoff,11.94
34,21,3,Time Postvisit,467.93
34,21,4,Time Intake,4.89
34,21,4,Time Exam,425.72
34,21,4,Time Signoff,6.86
34,21,4,Time Postvisit,486.28
34,21,5,Time Intake,33.91
34,21,5,Time Exam,430.19
34,21,5,Time Signoff,5.2
34,21,5,Time Postvisit,472.51
34,21,6,Time Intake,3.35
34,21,6,Time Exam,384.86
34,21,6,Time Signoff,5.36
34,21,6,Time Postvisit,479.52
34,22,1,Time Intake,14.09
34,22,1,Time Exam,432.12
34,22,1,Time Signoff,0
34,22,1,Time Postvisit,804.9
34,22,2,Time Intake,7.82
34,22,2,Time Exam,335.29
34,22,2,Time Signoff,0
34,22,2,Time Postvisit,477.29
34,23,1,Time Intake,0
34,23,1,Time Exam,1236.84
34,23,1,Time Signoff,19.39
34,23,1,Time Postvisit,813.69
34,23,2,Time Intake,0
34,23,2,Time Exam,1197.14
34,23,2,Time Signoff,2.26
34,23,2,Time Postvisit,854.5
34,23,3,Time Intake,0
34,23,3,Time Exam,1088.57
34,23,3,Time Signoff,1.23
34,23,3,Time Postvisit,755.65
34,23,4,Time Intake,0
34,23,4,Time Exam,1404.25
34,23,4,Time Signoff,1.69
34,23,4,Time Postvisit,891.19
34,23,5,Time Intake,0
34,23,5,Time Exam,965.63
34,23,5,Time Signoff,0.22
34,23,5,Time Postvisit,641.79
34,23,6,Time Intake,0.18
34,23,6,Time Exam,1055.26
34,23,6,Time Signoff,22.13
34,23,6,Time Postvisit,884.81
34,24,1,Time Intake,0.17
34,24,1,Time Exam,1001.57
34,24,1,Time Signoff,12.45
34,24,1,Time Postvisit,970.58
34,24,2,Time Intake,1.57
34,24,2,Time Exam,707.39
34,24,2,Time Signoff,17.4
34,24,2,Time Postvisit,581.88
34,24,3,Time Intake,1.64
34,24,3,Time Exam,1000.9
34,24,3,Time Signoff,24.36
34,24,3,Time Postvisit,956.8
34,24,4,Time Intake,0.93
34,24,4,Time Exam,746.52
34,24,4,Time Signoff,7.33
34,24,4,Time Postvisit,1060.12
34,24,5,Time Intake,0.35
34,24,5,Time Exam,1043.11
34,24,5,Time Signoff,16.91
34,24,5,Time Postvisit,1075.51
34,24,6,Time Intake,0.88
34,24,6,Time Exam,1039.08
34,24,6,Time Signoff,45.99
34,24,6,Time Postvisit,960.46
34,25,1,Time Intake,7.09
34,25,1,Time Exam,601.98
34,25,1,Time Signoff,5.2
34,25,1,Time Postvisit,28.76
34,25,2,Time Intake,7.79
34,25,2,Time Exam,662.98
34,25,2,Time Signoff,6.61
34,25,2,Time Postvisit,39.62
34,25,3,Time Intake,7.13
34,25,3,Time Exam,565.37
34,25,3,Time Signoff,3.42
34,25,3,Time Postvisit,36.02
34,25,4,Time Intake,4.72
34,25,4,Time Exam,566.57
34,25,4,Time Signoff,11.98
34,25,4,Time Postvisit,28.33
34,25,5,Time Intake,58.98
34,25,5,Time Exam,523.06
34,25,5,Time Signoff,7.54
34,25,5,Time Postvisit,30.36
34,25,6,Time Intake,0
34,25,6,Time Exam,536.48
34,25,6,Time Signoff,6.32
34,25,6,Time Postvisit,18.39
34,26,1,Time Intake,0
34,26,1,Time Exam,214.53
34,26,1,Time Signoff,16.4
34,26,1,Time Postvisit,75.04
34,26,2,Time Intake,0.77
34,26,2,Time Exam,330.65
34,26,2,Time Signoff,14.2
34,26,2,Time Postvisit,133.77
34,26,3,Time Intake,0
34,26,3,Time Exam,217.8
34,26,3,Time Signoff,11.85
34,26,3,Time Postvisit,74.55
34,26,4,Time Intake,0.43
34,26,4,Time Exam,273.81
34,26,4,Time Signoff,24.17
34,26,4,Time Postvisit,98.18
34,26,5,Time Intake,10.65
34,26,5,Time Exam,523.98
34,26,5,Time Signoff,67.11
34,26,5,Time Postvisit,256.29
34,26,6,Time Intake,0.46
34,26,6,Time Exam,241
34,26,6,Time Signoff,40.56
34,26,6,Time Postvisit,117.87
34,27,1,Time Intake,4.26
34,27,1,Time Exam,72.93
34,27,1,Time Signoff,0.32
34,27,1,Time Postvisit,60.56
34,27,2,Time Intake,0
34,27,2,Time Exam,9.02
34,27,2,Time Signoff,0
34,27,2,Time Postvisit,25.23
34,27,3,Time Intake,0
34,27,3,Time Exam,39.62
34,27,3,Time Signoff,0
34,27,3,Time Postvisit,43.33
34,27,4,Time Intake,0.14
34,27,4,Time Exam,111.32
34,27,4,Time Signoff,0
34,27,4,Time Postvisit,144.69
34,27,5,Time Intake,0.07
34,27,5,Time Exam,174.29
34,27,5,Time Signoff,0.14
34,27,5,Time Postvisit,152.46
34,27,6,Time Intake,0.71
34,27,6,Time Exam,198.63
34,27,6,Time Signoff,1.45
34,27,6,Time Postvisit,161.39
34,28,1,Time Intake,2.11
34,28,1,Time Exam,1151.76
34,28,1,Time Signoff,20.19
34,28,1,Time Postvisit,179.99
34,28,2,Time Intake,3.22
34,28,2,Time Exam,1016.24
34,28,2,Time Signoff,22.91
34,28,2,Time Postvisit,216.13
34,28,3,Time Intake,0
34,28,3,Time Exam,838.85
34,28,3,Time Signoff,8.42
34,28,3,Time Postvisit,199.78
34,28,4,Time Intake,5.33
34,28,4,Time Exam,862.36
34,28,4,Time Signoff,11.82
34,28,4,Time Postvisit,298.38
34,28,5,Time Intake,0
34,28,5,Time Exam,1085.67
34,28,5,Time Signoff,19.1
34,28,5,Time Postvisit,182.58
34,28,6,Time Intake,0
34,28,6,Time Exam,943.26
34,28,6,Time Signoff,11.66
34,28,6,Time Postvisit,164.45
34,29,1,Time Intake,66
34,29,1,Time Exam,758.25
34,29,1,Time Signoff,35.96
34,29,1,Time Postvisit,336.16
34,29,2,Time Intake,68.3
34,29,2,Time Exam,950.83
34,29,2,Time Signoff,26.22
34,29,2,Time Postvisit,459.57
34,29,3,Time Intake,101.26
34,29,3,Time Exam,746.29
34,29,3,Time Signoff,30.25
34,29,3,Time Postvisit,416
34,29,4,Time Intake,78.65
34,29,4,Time Exam,798.39
34,29,4,Time Signoff,40.39
34,29,4,Time Postvisit,444.41
34,29,5,Time Intake,74.6
34,29,5,Time Exam,736.28
34,29,5,Time Signoff,17.45
34,29,5,Time Postvisit,365.74
34,29,6,Time Intake,73.6
34,29,6,Time Exam,738.85
34,29,6,Time Signoff,22.76
34,29,6,Time Postvisit,390.55
34,30,1,Time Intake,0.18
34,30,1,Time Exam,9.6
34,30,1,Time Signoff,349.46
34,30,1,Time Postvisit,548.25
34,30,2,Time Intake,0.92
34,30,2,Time Exam,3.8
34,30,2,Time Signoff,99.59
34,30,2,Time Postvisit,783.68
34,30,3,Time Intake,0.71
34,30,3,Time Exam,7.88
34,30,3,Time Signoff,198.33
34,30,3,Time Postvisit,509.26
34,30,4,Time Intake,0
34,30,4,Time Exam,16.81
34,30,4,Time Signoff,331.37
34,30,4,Time Postvisit,833.34
34,30,5,Time Intake,0.63
34,30,5,Time Exam,0
34,30,5,Time Signoff,342.4
34,30,5,Time Postvisit,352.7
34,30,6,Time Intake,9.49
34,30,6,Time Exam,16.57
34,30,6,Time Signoff,361.69
34,30,6,Time Postvisit,425.33
34,31,1,Time Intake,0
34,31,1,Time Exam,93.56
34,31,1,Time Signoff,0.73
34,31,1,Time Postvisit,34.87
34,31,2,Time Intake,0
34,31,2,Time Exam,78.2
34,31,2,Time Signoff,2.58
34,31,2,Time Postvisit,25.8
34,31,3,Time Intake,0
34,31,3,Time Exam,92.39
34,31,3,Time Signoff,1.21
34,31,3,Time Postvisit,11.72
34,31,4,Time Intake,0
34,31,4,Time Exam,53.98
34,31,4,Time Signoff,1.12
34,31,4,Time Postvisit,32.04
34,31,5,Time Intake,0
34,31,5,Time Exam,40.82
34,31,5,Time Signoff,7.44
34,31,5,Time Postvisit,0
34,32,1,Time Intake,1.41
34,32,1,Time Exam,170.23
34,32,1,Time Signoff,73.42
34,32,1,Time Postvisit,79.99
34,32,4,Time Intake,0
34,32,4,Time Exam,186.87
34,32,4,Time Signoff,73.18
34,32,4,Time Postvisit,99.83
34,32,5,Time Intake,14.82
34,32,5,Time Exam,498.85
34,32,5,Time Signoff,159.87
34,32,5,Time Postvisit,233.33
34,32,6,Time Intake,0.32
34,32,6,Time Exam,552.66
34,32,6,Time Signoff,154.96
34,32,6,Time Postvisit,222.08
34,33,2,Time Intake,2.23
34,33,2,Time Exam,16.69
34,33,2,Time Signoff,0.13
34,33,2,Time Postvisit,7.17
34,33,4,Time Intake,0
34,33,4,Time Exam,0
34,33,4,Time Signoff,0
34,33,4,Time Postvisit,26.11
34,33,5,Time Intake,5.8
34,33,5,Time Exam,1.26
34,33,5,Time Signoff,0
34,33,5,Time Postvisit,15.86
34,33,6,Time Intake,3.71
34,33,6,Time Exam,2.21
34,33,6,Time Signoff,0
34,33,6,Time Postvisit,0
34,34,1,Time Intake,0
34,34,1,Time Exam,310.71
34,34,1,Time Signoff,0.83
34,34,1,Time Postvisit,191.06
34,34,2,Time Intake,0
34,34,2,Time Exam,442.57
34,34,2,Time Signoff,1.07
34,34,2,Time Postvisit,219.98
34,34,3,Time Intake,0
34,34,3,Time Exam,429.44
34,34,3,Time Signoff,1.05
34,34,3,Time Postvisit,221.72
34,34,4,Time Intake,0
34,34,4,Time Exam,283.93
34,34,4,Time Signoff,1.29
34,34,4,Time Postvisit,160.45
34,34,5,Time Intake,0.95
34,34,5,Time Exam,297.12
34,34,5,Time Signoff,6.19
34,34,5,Time Postvisit,238.85
34,34,6,Time Intake,8.49
34,34,6,Time Exam,374.16
34,34,6,Time Signoff,1.1
34,34,6,Time Postvisit,174.98
34,35,1,Time Intake,117.39
34,35,1,Time Exam,1269.58
34,35,1,Time Signoff,3.34
34,35,1,Time Postvisit,936.34
34,35,2,Time Intake,225.55
34,35,2,Time Exam,1649.66
34,35,2,Time Signoff,6.36
34,35,2,Time Postvisit,1003.51
34,35,3,Time Intake,272.79
34,35,3,Time Exam,1703.74
34,35,3,Time Signoff,7.51
34,35,3,Time Postvisit,1186.93
34,35,4,Time Intake,250.16
34,35,4,Time Exam,1591.67
34,35,4,Time Signoff,2.55
34,35,4,Time Postvisit,928.43
34,35,5,Time Intake,117.41
34,35,5,Time Exam,1513.68
34,35,5,Time Signoff,25.85
34,35,5,Time Postvisit,1057.77
34,35,6,Time Intake,107.2
34,35,6,Time Exam,1366.84
34,35,6,Time Signoff,4.84
34,35,6,Time Postvisit,555.71
34,36,1,Time Intake,21.29
34,36,1,Time Exam,1205.21
34,36,1,Time Signoff,4.76
34,36,1,Time Postvisit,228.97
34,36,2,Time Intake,20.65
34,36,2,Time Exam,1049.46
34,36,2,Time Signoff,9.79
34,36,2,Time Postvisit,256.46
34,36,3,Time Intake,53.06
34,36,3,Time Exam,967.45
34,36,3,Time Signoff,7.52
34,36,3,Time Postvisit,298.86
34,36,4,Time Intake,60.88
34,36,4,Time Exam,764.01
34,36,4,Time Signoff,4.09
34,36,4,Time Postvisit,322.72
34,36,5,Time Intake,85.78
34,36,5,Time Exam,759.79
34,36,5,Time Signoff,2.77
34,36,5,Time Postvisit,304.76
34,36,6,Time Intake,237.14
34,36,6,Time Exam,471.55
34,36,6,Time Signoff,7.57
34,36,6,Time Postvisit,149.94
34,37,6,Time Intake,0
34,37,6,Time Exam,106.64
34,37,6,Time Signoff,1.57
34,37,6,Time Postvisit,24.04
34,38,1,Time Intake,0
34,38,1,Time Exam,387.72
34,38,1,Time Signoff,8.76
34,38,1,Time Postvisit,286.6
34,38,2,Time Intake,0
34,38,2,Time Exam,882
34,38,2,Time Signoff,24.26
34,38,2,Time Postvisit,358.44
34,38,3,Time Intake,0
34,38,3,Time Exam,1087.4
34,38,3,Time Signoff,24.77
34,38,3,Time Postvisit,433.03
34,38,4,Time Intake,0
34,38,4,Time Exam,1125.41
34,38,4,Time Signoff,25.63
34,38,4,Time Postvisit,493.57
34,38,5,Time Intake,0.14
34,38,5,Time Exam,1396.71
34,38,5,Time Signoff,28.49
34,38,5,Time Postvisit,603.76
34,38,6,Time Intake,15.27
34,38,6,Time Exam,1139.45
34,38,6,Time Signoff,32.26
34,38,6,Time Postvisit,395.66
34,39,1,Time Intake,0
34,39,1,Time Exam,119.26
34,39,1,Time Signoff,7.49
34,39,1,Time Postvisit,50.07
34,39,4,Time Intake,0
34,39,4,Time Exam,33.52
34,39,4,Time Signoff,0.26
34,39,4,Time Postvisit,33.43
34,40,1,Time Intake,0
34,40,1,Time Exam,13.93
34,40,1,Time Signoff,220.02
34,40,1,Time Postvisit,758.68
34,40,2,Time Intake,6.91
34,40,2,Time Exam,4.3
34,40,2,Time Signoff,229.8
34,40,2,Time Postvisit,720.81
34,40,3,Time Intake,0
34,40,3,Time Exam,2.47
34,40,3,Time Signoff,175.39
34,40,3,Time Postvisit,698.35
34,40,4,Time Intake,2.32
34,40,4,Time Exam,27.77
34,40,4,Time Signoff,535.38
34,40,4,Time Postvisit,649.38
34,40,5,Time Intake,3.94
34,40,5,Time Exam,6.17
34,40,5,Time Signoff,397.3
34,40,5,Time Postvisit,570.97
34,40,6,Time Intake,5.25
34,40,6,Time Exam,45.08
34,40,6,Time Signoff,577.43
34,40,6,Time Postvisit,691.05
34,41,1,Time Intake,0
34,41,1,Time Exam,251.53
34,41,1,Time Signoff,0.1
34,41,1,Time Postvisit,324.28
34,41,2,Time Intake,0
34,41,2,Time Exam,436.02
34,41,2,Time Signoff,0.43
34,41,2,Time Postvisit,459.67
34,41,3,Time Intake,0
34,41,3,Time Exam,542.48
34,41,3,Time Signoff,1.84
34,41,3,Time Postvisit,732.89
34,41,4,Time Intake,0
34,41,4,Time Exam,377.96
34,41,4,Time Signoff,0.45
34,41,4,Time Postvisit,741.66
34,41,5,Time Intake,0
34,41,5,Time Exam,210.66
34,41,5,Time Signoff,1.28
34,41,5,Time Postvisit,276.92
34,41,6,Time Intake,0
34,41,6,Time Exam,350.98
34,41,6,Time Signoff,1.14
34,41,6,Time Postvisit,665.68
34,42,1,Time Intake,0
34,42,1,Time Exam,56.27
34,42,1,Time Signoff,0.08
34,42,1,Time Postvisit,7.54
34,42,2,Time Intake,0
34,42,2,Time Exam,53.1
34,42,2,Time Signoff,0.09
34,42,2,Time Postvisit,0.05
34,42,6,Time Intake,5.11
34,42,6,Time Exam,117.51
34,42,6,Time Signoff,3.63
34,42,6,Time Postvisit,42.04
34,43,1,Time Intake,0.44
34,43,1,Time Exam,967.47
34,43,1,Time Signoff,178.92
34,43,1,Time Postvisit,42.59
34,43,2,Time Intake,32.84
34,43,2,Time Exam,771.54
34,43,2,Time Signoff,98.15
34,43,2,Time Postvisit,50.86
34,43,3,Time Intake,5
34,43,3,Time Exam,938.8
34,43,3,Time Signoff,121.88
34,43,3,Time Postvisit,49.2
34,43,4,Time Intake,9.94
34,43,4,Time Exam,872.25
34,43,4,Time Signoff,92.5
34,43,4,Time Postvisit,36.97
34,43,5,Time Intake,14.57
34,43,5,Time Exam,1044.81
34,43,5,Time Signoff,144.36
34,43,5,Time Postvisit,63.42
34,43,6,Time Intake,14.32
34,43,6,Time Exam,896.02
34,43,6,Time Signoff,46.8
34,43,6,Time Postvisit,46.48
34,44,1,Time Intake,8.32
34,44,1,Time Exam,165.99
34,44,1,Time Signoff,15.24
34,44,1,Time Postvisit,257.07
34,44,2,Time Intake,36.09
34,44,2,Time Exam,374.27
34,44,2,Time Signoff,7.56
34,44,2,Time Postvisit,735.4
34,44,3,Time Intake,33.63
34,44,3,Time Exam,211.64
34,44,3,Time Signoff,9.3
34,44,3,Time Postvisit,458.76
34,44,4,Time Intake,39.73
34,44,4,Time Exam,236.48
34,44,4,Time Signoff,44.37
34,44,4,Time Postvisit,528.71
34,44,5,Time Intake,30.79
34,44,5,Time Exam,319.98
34,44,5,Time Signoff,15.59
34,44,5,Time Postvisit,562.41
34,44,6,Time Intake,38.3
34,44,6,Time Exam,447.68
34,44,6,Time Signoff,7.51
34,44,6,Time Postvisit,583.94
35,1,1,Time Intake,5.24
35,1,1,Time Exam,717.74
35,1,1,Time Signoff,65.1
35,1,1,Time Postvisit,688.29
35,1,2,Time Intake,0
35,1,2,Time Exam,681.66
35,1,2,Time Signoff,16.95
35,1,2,Time Postvisit,525.02
35,1,3,Time Intake,0
35,1,3,Time Exam,569.54
35,1,3,Time Signoff,3
35,1,3,Time Postvisit,572.29
35,1,4,Time Intake,0.49
35,1,4,Time Exam,826.19
35,1,4,Time Signoff,19.01
35,1,4,Time Postvisit,555.3
35,1,5,Time Intake,0
35,1,5,Time Exam,802.25
35,1,5,Time Signoff,8.34
35,1,5,Time Postvisit,661.92
35,1,6,Time Intake,3.42
35,1,6,Time Exam,522.89
35,1,6,Time Signoff,14.96
35,1,6,Time Postvisit,496.39
35,2,1,Time Intake,0
35,2,1,Time Exam,908.01
35,2,1,Time Signoff,4.02
35,2,1,Time Postvisit,622
35,2,2,Time Intake,7.58
35,2,2,Time Exam,698.38
35,2,2,Time Signoff,2.83
35,2,2,Time Postvisit,466.27
35,3,1,Time Intake,0
35,3,1,Time Exam,572.57
35,3,1,Time Signoff,3.03
35,3,1,Time Postvisit,253.58
35,3,2,Time Intake,0
35,3,2,Time Exam,375.68
35,3,2,Time Signoff,3.18
35,3,2,Time Postvisit,166.35
35,3,3,Time Intake,0
35,3,3,Time Exam,505.98
35,3,3,Time Signoff,2.94
35,3,3,Time Postvisit,226.63
35,3,4,Time Intake,0
35,3,4,Time Exam,675.44
35,3,4,Time Signoff,5.24
35,3,4,Time Postvisit,235.64
35,3,5,Time Intake,0
35,3,5,Time Exam,276.62
35,3,5,Time Signoff,1.37
35,3,5,Time Postvisit,210.49
35,3,6,Time Intake,7.77
35,3,6,Time Exam,587.35
